序号,Unit,单词,真题词频,完整释义（保留红色）,标红释义
1683,21,arch,0,n.拱门，妃形结构vv（使)拱起,弓形结构；（使)拱起
1684,21,compact,0,adj.紧密的，坚实的;集中的，紧凑的，袖珍的_n.协定，合同，契约v使紧密结合，把…压实（（或塞紧等),协定；契约
1685,21,companion,0,n.同伴，成双成对的物品之一,同伴
1686,21,company,0,n.公司，商号，陪伴，同伴,公司
1687,21,compartment,0,"n.卧车包房,（客车车厢内的)隔间，分隔的空间",隔间；分隔的空间
1688,21,compass,0,n.指南针，罗盘;（常pl.)圆规【解】n.范畴，界限,指南针；罗盘；范畴；界限
1689,21,compassion,0,n.同情，怜收,同情；怜帆
1690,21,compatible,0,adj.能共处的，合得来的;协调的，兼容的,协调的；兼容的
1691,21,composite,0,adj.合成的，复合的，混成的，集成的n.合成物，混合客车;综合照片;混合式（建筑物),合成物
1692,21,compound,0,n.混合物，化合物v使混合【解】v.使加重，使恶化,化合物；使加重；使恶化
1693,21,compulsory,0,adj.必须做的，义务的,义务的
1694,21,compute,0,v.计算，估计,计算
1695,21,conceal,0,vt.隐藏，隐有瞒，隐项,隐藏；隐瞒
1696,21,concede,0,v.承认某事属实、有效、合理等，将（某物)让出;承认自己输掉（一局、一,承认某事属实、有效、合理等
1697,21,concert,0,音乐会，渍奏会,音乐会
1698,21,concession,0,n.迁就，让步,让步
1699,21,dilemma,0,n.（（进退两难的)窘境，困境,窘境；困境
1700,21,diligent,0,adj.勤奋的，用功的,勤奋的
1701,21,dimension,0,n.维度，尺寸，度量【解】n.方面，范围，规模,方面；范围；规模
1702,21,dine,0,v.吃饭，进餐，请…吃饭，宴请,吃饭；进餐
1703,21,dinosaur,0,n.恐龙，守旧落伍的人;过时落后的东西,恺龙；守旧落伍的人；过时落后的东西
1704,21,dioxide,0,n.二氧化物,二氧化物
1705,21,dip,0,v.浸，芯n.洗澡，泡水【解】v.下降，向下倾斜n.斜坡,下降；向下倾斜；斜坡
1706,21,diploma,0,n.毕业文任，学位证书,毕业文凭；学位证书
1707,21,diplomatic,0,adj.外交的，圆滑的，策略的,外交的
1708,21,direction,0,n.方向，方位指令，说明【解】n.趋势，管理,方向；趋势；管理
1709,21,director,0,n.指导者，负责人，导演,负责人；导演
1710,21,directory,0,n.人名地址录，电话号码本,人名地址录；电话号码本
1711,21,equip,0,vwith)装备，配备【解】v.使能够胜任，使有能力,装备；配备；使能够胜任；使有能力
1712,21,equipment,0,n.设备，器材，装置,设备；器材；装置
1713,21,equity,0,n.（（公司的)股本，资产净值；（公司的)普通股;公平，公正,普通股；公平
1714,21,groan,0,n./v.虽吟【解】v.发牢骚，抱级,发牢骚；抱怨
1715,21,grocer,0,n.食品店，食品杂货商,食品店；食品杂货商
1716,21,grope,0,v.摸索，探索;（企图)狠谈（某人),摸索；探索
1717,21,hobby,0,n.业余爱好，哮好，兴趣,业余爱好
1718,21,hollow,0,adj.空的，空心的，空洞的，空虚的vt.挖空，溺空,空的；空洞的
1719,21,homogeneous,0,adj.同种类的，同性质的，有相同特征的,同种类的；有相同特征的
1720,21,honest,0,adj.诚实的，正直的,诚实的；正直的
1721,21,instal I,0,vt.安装，设置,安装；设置
1722,21,installation,0,"mn安装，设置;装置,设备",设备
1723,21,instalIment,0,n.（（故事分段连载或连播等的)一集;（分期付款的)一期付款,一集
1724,21,instance,0,n.例子，事件，例证,例子
1725,21,instant,0,adj.紧急的，急迫的，立即的，即刻的;(食品)已配制好的，速成的，方便的【解】n.瞬间,立即的；瞬间
1726,21,instantaneous,0,adj.瞬间发生的，即刻的,瞬间发生的；即刻的
1727,21,limb,0,n.肢，辟，腿;大树枝,肢；辟；腿
1728,21,limp,0,adj.软的，松查的，软弱的，无生气的v跨行,软的；松浊的
1729,21,linear,0,adj.线的，直线的，线性的,直线的；线性的
1730,21,linen,0,n.亚麻布，亚麻布制品,亚麻布；亚麻布制品
1731,21,liner,0,n.班机，邮轮,邮轮
1732,21,linger,0,"Vi,逗留，徘徊，延续，慢慢度过【解】vi.花很长时间做（茶事)",逗留；延续；花很长时间做
1733,21,linguistic,0,adj.语言的，语言学的，语言研究的,语言的；语言学的
1734,21,mine,0,n.矿，矿山，矿井v采矿，布雷，(用雷)炸毁,采矿
1735,21,mineral,0,n.和矿物，矿石adj.矿物的，矿质的,矿物；矿物的；矿质的
1736,21,mingle,0,v（使)混合;（使)联合,（使)混合
1737,21,miniature,0,n-缩小的模型，缩图adj.微型的，缩小的,缩小的模型；微型的
1738,21,minimize / -ise,0,v.使减少到最少，使降到最低,使减少到最少；使降到最低
1739,21,minimum,0,n.最低限度，最少量，最低点adj.最低的，最小的,最低限度；最少量；最低的；最小的
1740,21,minister,0,n.部长，大臣【解】n.牧师,部长；大臣；牧师
1741,21,ministry,0,n.（（政府的)部，牧师,部
1742,21,minor,0,adj.（较)小的;（较)少的;（较)不重要的n.副修科目；未成年人viCin)副修某科,（较)小的；（较)不重要的；未成年人
1743,21,minority,0,n.少数，少数派;!少数民族,少数；少数民族
1744,21,minus,0,adj.负的，减的，零下的prep.减去;零下n.负号，减号，负值;缺点，不足,负的；减去；缺点
1745,21,minute,0,adj.微小的，细微的，详细的，细致的,微小的
1746,22,ash,0,n.灰(类),灰(类)
1747,22,ashamed,0,adj.蜥愧的，羞耻的，害腺的,颗愧的，羞耻的
1748,22,ashore,0,adv.向岸，向陆地;在岸上，在陆地上,向岸；在岸上
1749,22,aspect,0,"n.样子，外表，面貌,（问题等的)方面",方面
1750,22,aspire,0,vi(to，after)光望，立志,光望；立志
1751,22,lumber,0,n.木材，木料，废旧家具，无用杂物vV笨重地移动，零乱地堆积在…中，以破烂堆满，迫使负担（职责等),木材；木料
1752,22,lump,0,n.块，小方块，肿块;大量，一大堆v把…归并在一起，把…混为一谈,把…归并在一起
1753,22,lunar,0,adj.月的，月亮的,月亮的
1754,22,lung,0,n.肺，肺部,肺
1755,22,luxury,0,n.奢侈，豪华，奢侈品,奢侈；奢侈品
1756,22,lyric,0,adj.抒情的;吟唱的;为吟唱谱写的_n.(pl.)歌词,抒情的；歌词
1757,22,bracket,0,n.(方)括号,(方)括号
1758,22,brake,0,n.制动（器)，闸，刹车v和刹车,制动（器)；刹车
1759,22,brass,0,n.黄钢，铀器【解】n.厚颜无耻,黄铜；厚颜无耻
1760,22,brave,0,adj.勇敢的，大胆的v冒（风雨，危险等)，勇敢面对，不怕，不顾,勇敢的
1761,22,cosmic,0,adj.宇宙的,宇宙的
1762,22,cost,0,n.成本，费用，代价v（cost，cost)值（多少钱);花费（多少钱);（costed，costed)估算成本,成本；费用；代价；值（多少钱)；花费
1763,22,costume,0,n.服装，服装式样，女套装，女装,服装；女套装
1764,22,cosy / cozy,0,adj.舒适的，安逸的，亲切友好的，自满的，自得的mn.保暖辐,和舒适的；亲切友好的
1765,22,couch,0,n.长沙发，睡椅，长杨，诊察台vv（用某种文体或方式)表达，措秤,长沙发；表达
1766,22,count,0,"v.数，计算，算入，看做，认为n计数;计算,况数",数；计算；算入；看做
1767,22,counter,0,n.柜台adj.相反的，违反的adv相反地v反对，反击【解】v.反阴,柜台；相反地；反驭
1768,22,counterpart,0,n.（职务、性格、作用等)相对应的人或物,（职务、性格、作用等)相对应的人或物
1769,22,country,0,n.国家，郊外，乡村,国家；乡村
1770,22,countryside,0,n.乡下，农村,乡下；农村
1771,22,county,0,n.（（英国的)郡;（美国的)县,和郡；县
1772,22,excitement,0,n.刺激，激动,刺激；激动
1773,22,exclaim,0,v.呼喊，惊叫，大声说,呼喊；惊叫
1774,22,excursion,0,"n.短途旅行，游览,（短期的)涉足，涉猎",短途旅行；涉足
1775,22,excuse,0,vt.原谅，宽恕，免除nm.借口，辩解,借口；辩解
1776,22,exempt,0,adj.免除的，被嘎免的vt.(from)使某人/事免除或秀免n.被免除（义务、责任)的人;免税人,免除的；被豁免的；使某人/事免除或豁免
1777,22,exercise,0,"n.练习，习题，训练，锻炼v和运动,训练，锻炼，行使",练习；训练；锻炼；行使
1778,22,foremost,0,adj.最著名的，最重要的,最著名的；最重要的
1779,22,forgive,0,vt(forgave，forgiven)原谅，饶恕【解】v.免除(某人的债务),原谅；免除
1780,22,forth,0,adv.向前，向外，以后,向前；向外
1781,22,forthcoming,0,adj.即将到来的,即将到来的
1782,22,fortnight,0,n.两星期,两星期
1783,22,hospitality,0,n.（对客人的)友好款待，好客，段勤，气候宜人,好客
1784,22,host,0,n.主人;节目主持人，一大群，许多v主办或主持（某活动)；作为主人招待（某人),主人；一大群；许多；主办或主持（某活动)
1785,22,hostage,0,n.人质,人质
1786,22,hostess,0,n.女主人，女主持人,女主人；女主持人
1787,22,hostile,0,adj.敌人的，敌方的，怀有敌意的，不友好的，反对的，不利的,怀有敌意的
1788,22,hound,0,n.猫犬，儿鄙的人vt.烦扰，纠缠，狩猎,纠缠
1789,22,hover,0,v（指鸟等)划翔，盘旋;(指人)仿短，跨路，留在某事物近旁，(数值)波动n.萌翔，徘徊,得翔；盘旋
1790,22,howl,0,n.（（狗、狼等的)长，啤叫，高声叫喊;（狂风等的)啸鸣v尖声喷叫，大声叫喊;大声哭，吼叫着说出（某事),啤叫；大声叫喊
1791,22,dock,0,n.船坞，码头v（（使船)进港，停靠码头;（使飞船在外层空间)对接，扣除，减少,（使船)进港
1792,22,doctrine,0,"mn教义,教条,学说",教义
1793,22,donate,0,vv捐赠，赠送,捐赠
1794,22,dose,0,n.剂量，一服，一剂vt.(给…)服药,剂量；一剂
1795,22,dot,0,n.点，圆点vt.在…上打点【解】v.遍布,圆点；饥布
1796,22,intimate,0,adj.亲密的，密切的,亲密的；密切的
1797,22,intimidate,0,v.芒吓，威胁（（某人做某事)）,芒吓；威胁
1798,22,intricate,0,adj.错综复杂的，复杂精细的;难理解的，难分析的,错综复杂的
1799,22,intrigue,0,v.搞阴谋交计，激起某人的兴趣或好奇心n.密谋策划，阴谋，秘密安排,激起某人的兴趣或好奇心
1800,22,intrinsic,0,adj.（（指价值或性质)固有的，内在的，本质的,固有的；内在的；本质的
1801,22,intrude,0,v.闻入，侵入，打搅，把观点等强加于他人,打搅；把观点等强加于他人
1802,22,intuition,0,n.直觉,直觉
1803,22,invade,0,\必侵入，侵略，侵害,侵入；侵略
1804,22,invasion,0,n.侵入，侵略，冯入,侵入
1805,22,invalid,0,adj.有病的，伤残的;供病人用的;(法律上)无效的，作废的;（论据、结论)站不住脚的n.病人，病弱者，伤残人,无效的；站不住脚的
1806,22,invaluable,0,adj.非常宝贵的，无价的,非常宝贵的
1807,22,proficiency,0,n.熟练，精通,熟练；精通
1808,22,profile,0,n.侧面（像)，轮廓，印象，形象，概述，简介，传略概述，写简介,形象；概述；简介
1809,22,rip,0,vt.扯破，撕裂n.裂口，裂缝,扯破；据裂
1810,22,ripe,0,adj.成熟的，时机成熟的，做好充分准备的,时机成熟的
1811,22,ritual,0,adj.典礼的，（宗教)仪式的，通常的，习惯的nm.典礼，(宗教)仪式，礼节【解】n.惯例,典礼的，(宗教)仪式的；典礼；(宗教)仪式；惯例
1812,22,roar,0,v.吼叫，怒吼，大声喊，缀鸣，吃哮,吼叫；吃哮
1813,22,roast,0,v.烧，炙，烘【解】v/n.严厉批评，嘲讽n.烤肉;户外烧烤野餐,严厉批评；嘲讽；烤肉；户外烧烤野餐
1814,22,rob,0,vt.（of)抢劫，盗取;非法剥夺,抢劫；非法剥夺
1815,22,robust,0,adj.强健的，结实的，强劲的，稳步的，有说服力的,强健的
1816,22,rock,0,n.岩石，石块vt.使震惊，摇动,岩石；石块；使震惊
1817,22,rod,0,n.杆，棒,杆；棒
1818,22,motion,0,n.动，运动，提议，动议.做手势，点（或摇)头示意,运动
1819,22,motivate,0,vt.做为（某人行为)的动机，激发,做为（某人行为)的动机；激发
1820,22,motive,0,n.动机，目的adj.运动的，发动的，促进的,动机
1821,22,motor,0,n.发动机，电动机【解】adj.有引擎的,发动机；有引擎的
1822,22,mount,0,v.登上[，惧上，安装，镶炭，寝贴，架置，增加，发动,增加；发动
1823,22,mourn,0,v.人悼念，哀悼，翡蛋卓悼，悲悼,哀悼
1824,22,move,0,"v.移动，搬动，迁移，搬家，感动，激励。n.移动，活动,行动",移动；迁移；搬家；行动
1825,22,stiff,0,adj.硬的，价直的;拘谨的，呆板的，艰难的，费劲的【解】adj.激烈的,激烈的
1826,22,still,0,adv.还，仍旧，更，还要，然而，不过adj.静止的，罕静的,还；仍旧；不过；静止的；寂静的
1827,22,sting,0,"vt(stung,stung)刺，束,上町，刺痛;刺激n.刺，丈,叮;灼痛;刺伤力，刺激性【解】n.（警察为抓捕罪犯而设的)圈套诈骗，骗局v[一sb(forsth)]对（某人)敲竹杠",圈套；诈骗；骗局；对；（某人)胡竹杠
1828,22,stitch,0,n.一针，针脚，一点，少许v颖，颖合，缝补,一针；缝合
1829,23,romance,0,n.传奇，爱情故事,传奇；爱情故事
1830,23,romantic,0,adj.浪漫的，传奇式的，不切实际的，好幻想的,浪漫的；不切实际的
1831,23,bounce,0,v.弹起，反弹，[保]解雇，开除，逐出_n.弹，反弹，跳，跃,弹起；解雇；弹
1832,23,bound,0,v.跳跃，弹回n.跳，跳跃adj.被束缚的，受约束的;一定的，必然的，下了决心的，决意;准备到…去的，开往…的,受约束的；一定的；准备到…去的
1833,23,boundary,0,n.分界线，边界,分界线；边界
1834,23,trap,0,n.陷阱，圈套vt诱捕，使中圈套【解】n.困境v陷入（困境),诱捕；使中圈套；困境；陷入（困境)
1835,23,trash,0,n.拙劣的材料，作品等;垃圾，废物v上毁坏，丢弃，贬低，反击,垃圾；废物
1836,23,travel,0,n.旅行v旅行，行进，传播,旅行
1837,23,wooden,0,adj.木制的，呆笨的,木制的；呆笨的
1838,23,work,0,n.工作，劳动，职业;产品，成品，工艺品，著作，作品;工厂，工场,工作；劳动；职业；作品；运转
1839,23,worker,0,n.（（常构成复合词)工作者，人员，雇员，(尤指)劳工，工人;（通常置于形容词后)干活…的人,工作者；雇员；工人
1840,23,workout,0,n.锻炼，训练,锻炼；训练
1841,23,workshop,0,n.车闻，工场，专题讨论会，讲习班,车间
1842,23,as,0,adv.一样，同样conj.像…一样prep.当还是…的时候,同样；像…一样；当还是…的时候
1843,23,ascend,0,v.现登，登上，登高，(渐渐)上升，升高,攀登；上升；升高
1844,23,ascertain,0,vt.查明，弄清，确定,查明；算清
1845,23,ascribe,0,心将……归因（于)，将.…归属（于某人),将……归因（于)
1846,23,cool,0,adj.凉的，凉爽的;冷静的，沉着的v（（使)变凉;（使)冷静,冷静的；（使)变凉
1847,23,cooperate,0,vi(with)合作，协作,合作；协作
1848,23,cooperative,0,adj.合作的，协作的。nm.合作社,合作的；协作的
1849,23,coordinate,0,vt.调节，协调nn.坐标（值),协调
1850,23,cope,0,vi(with)对付，应付:（with)竞争，对抗,对付
1851,23,copy,0,n.副本，复制品;:（一)本，(一)册v仿效，仿制,副本；(一)本；仿效
1852,23,copyright,0,n.版权v获得（书等)的版权【解】adj.受版权保护的,版权；受版权保护的
1853,23,copper,0,n.铜，铜制品，铜币,铜
1854,23,cord,0,"n.掩,过",绳
1855,23,cordial,0,adj.热情友好的，热诚的，真心的，有兴奋作用的，深深感到的,热情友好的
1856,23,core,0,"n.果核,中心;核心【解】adj.核心的，最重要的",中心；核心；核心的；最重要的
