序号,Unit,单词,真题词频,完整释义（保留红色）,标红释义
1267,18,approve,0,v.批准，核准，通过；（of)赞成，同意,批准；通过；赞成；同意
1268,18,apt,0,adj.（习性)易于……的，有……'倾向的，恰当的，聪明的,(习性)易于……的；有……倾向的
1269,18,conform,0,v.相似，一致，符合；遵照，遵从，适应,一臻；符合；遵从
1270,18,confront,0,"vt.（（使)面临,（使)遭遇，勇敢地面对，正视","（使)面临,（使)遭遇；勇敢地面对"
1271,18,confuse,0,vt.使混乱，混淆,使混乱；混淆
1272,18,confusion,0,"nm混乱,混淆",混乱；混淆
1273,18,congress,0,n.（代表)大会;美国等国的)国会，议会,国会；议会
1274,18,connect,0,v.连接，连结，联系，结合，使有关系,连接；联系
1275,18,connection,0,n.联系;连接,联系；连接
1276,18,conscious,0,adj.神志清醒的，有……'意识的;意识到的，自觉的,有……意识的；意识到的；自觉的
1277,18,continual,0,adj.不断的，连续的;（令人厌烦地)反复的，频繁的,连续的；频繁的
1278,18,continue,0,v.连续，继续（（做);持续，不断发生;（中断后)继续，再开始，继续说;（朝同一方向)延伸，移动,继续（做)；持续
1279,18,continuous,0,adj.连续的，持续的,连续的；持续的
1280,18,dismiss,0,vt(from)解雇，免职,解雇
1281,18,disorder,0,n.混乱，和杂乱，骚乱，失调，疾病,混乱；失调；疾病
1282,18,disperse,0,v.分散，驱散，散去,分散
1283,18,displace,0,V必转移，蔡代，撤换,蔡代
1284,18,display,0,vt./n.陈列，展览,陈列；展览
1285,18,distribute,0,vt.分配，分发分布，散布,分配；分发；分布
1286,18,distort,0,"此扭村扭曲(使)失真;亚覃,曲解",看曲；曲解
1287,18,distract,0,vt.使转向，使分心，分散（思想),使分心；分散（（思想)
1288,18,evolution,0,n.进化，发展，演化,进化；发展
1289,18,evolve,0,v.使发展，使进化，演变,使发展；使进化；演变
1290,18,exaggerate,0,v.硒张，夸大，对……言过其实,夸张；夸大
1291,18,examine,0,v.检查，细查，对……'进行考试,检查；细查
1292,18,mock,0,v.嘲笑，嘲弄;（尤指为了取笑)模仿挫败，向……挑战n.嘲笑，嘲弄，讨笑；模拟考试adj.仿制的，假装的;模拟的，演习的,嘲笑；嘲弄
1293,18,mode,0,n.方式，式样,方式
1294,18,model,0,n.模（原)型;样（模)式;模范，典型，榜样adj.模范的，榜样的vt.（仿特定样式或模式)做出，仿效，模仿,模（原)型；样（(模)式；模范；典型；模仿
1295,18,moderate,0,adj.温和的，有节制的，适度的，中等的,温和的；适度的
1296,18,modern,0,adj.现代的，近代的，新式的,现代的；新式的
1297,18,modernization,0,n.现代化,现代化
1298,18,modest,0,adj.谦虚的，谦逊的;适度的，不太大的,谦虚的；适度的；不太大的
1299,18,modify,0,\t.修改，缓和，减轻，修饰,修改；缓和；减轻
1300,18,predecessor,0,n.前辈，前任；（被取代的)原有事物,前辈；前任
1301,18,predict,0,vt.预言，预测，预告,预言；预测；预告
1302,18,preface,0,n.序言，引言，前言,序言；前言
1303,18,preferable,0,adj.(to)更可取的，更好的,更可取的；更好的
1304,18,preference,0,n.(for)偏爱，喜爱，优待，优惠，优先（权),偏爱；优先（权)
1305,18,prejudice,0,n.偏见，成见，歧视，损害，侵害,偏见；成见
1306,18,preliminary,0,adj.预备的，初步的,预备的；初步的
1307,18,premier,0,n.首相，总理,首相；总理
1308,18,premise,0,v.预先提出;以…作为前提(条件)mn.前提，假定，营业场所,假定
1309,18,premium,0,n.额外费用；奖金，奖赏，保险费，学费，习艺费,奖金；保险费
1310,18,preparation,0,n.准备，预备，制剂，制备品,准备
1311,18,reflect,0,v.反映，表现，反省，细想;(on/upon)考虑,反映；考虑
1312,18,reflection,0,n.影像，倒影，考虑，沉思，想法，见解,沉思
1313,18,reform,0,v.改革，改良，改进，改造，改过自新_n.改革，变革，改良，改善,改革；改良；变革
1314,18,reject,0,vt.拒绝，抵制，驱回，排斥，退掉,拒绝；排斥
1315,18,rejoice,0,v（（使)感到高兴，(使)充满喜悦,（使)感到高兴
1316,18,relate,0,v.讲述，令述，使相互关联，联系,讲述；人氢述；使相互关联；联系
1317,18,relation,0,"mn关系，联系;亲属,六威",关系；联系
1318,18,relationship,0,n.关系，联系,关系；联系
1319,18,relative,0,n.亲成，亲属adj.比较的，相对的;有关的，相关的,亲威；比较的；相对的
1320,18,relativity,0,n.相关（（性)，相对论,相关（性)；相对论
1321,18,relevant,0,adj.有关的，切题的，相关联的，相称的，有重大关系的有意义的,有关的；切题的；相关联的；有意义的
1322,18,overlook,0,"此全欧，晃望，看漏，忽略;宽容,放任",看漏；忽略
1323,18,overseas,0,adj.外国的，海外的adv在海外，在国外,外国的；海外的；在海外；在国外
1324,19,stand,0,"vstoodstood)站，站立;坐落,位于;坚持，维持现状nm.台，座【解】v.忍受，经受",站立；位于；维持现状；经受
1325,19,standard,0,n.（（品质的)标准，水平，规格，规范，行为标准，道德水准adj.普通的，正常的，规范的,标准；规格；规范的
1326,19,standpoint,0,n.立场，观点,立场；观点
1327,19,stance,0,n.（公开表明的)观点，态度，立场;（尤指体育运动中的)站立姿势,观点；态度；立场
1328,19,start,0,v.开始，动手;动身，出发，开动，启动n.开端，开始，起点;人惊起，吃售,开始；动身；启动；开端
1329,19,startle,0,v.惊讶，惊吓，使吃惊,惊吓；使吃惊
1330,19,starve,0,"v（（使)挨饿,（使)饿死，(for)急需，渴望",（使)挨饿，(使)饿死
1331,19,state,0,n.状态，情况，国，州。v.陈述，说明,情况；国；州；陈述；说明
1332,19,statement,0,n.声明，陈述,声明；陈述
1333,19,statesman,0,n.政治家，国务活动家,政治家
1334,19,statistics,0,n.统计数字，统计数据，统计资料，统计学,统计数字；统计资料；统计学
1335,19,statue,0,"对像,膨革",
1336,19,status,0,n.地位，身份，职业，情形，状况,地位；身份；情形；状况
1337,19,statute,0,n.法令，法规，规则，章程，条例,法令；法规
1338,19,stay,0,v.停留，待;逗留，保持n.停留，逗留，作客,停留；逗留；保持
1339,19,steady,0,adj.稳定的，牢固的，不摇晃的，坚定的，扎实的v使稳固，使稳定,稳定的
1340,19,steer,0,v.掌能，驾驶，带领，指导;沿着（道路等)前进,指导
1341,19,stem,0,n.茎，干;词干v制止，阻止，遏制，(from)起源于（（某事物),茎；制止；阻止；过制；起源于
1342,19,step,0,n.步，脚步，台阶，梯阶，步骤，措施v踏，走，举步,步；台阶；梯阶；步骤；措施；踏；举步
1343,19,stern,0,adj.严厉的，严肃的，严格的nm.船尾，飞机尾部,严厉的；严格的
1344,19,anonymous,0,adj.匿名的，无名的;无特色的,匿名的
1345,19,answer,0,n.答复，答案，回答v回答，响应;适合（需要、目的、愿望等);(to，for)负有责任，须作交待;(to)符合,答复；答案；回答；响应
1346,19,anticipate,0,v.预期，预料，期望，早于别人做成;先发制人；使提前发生，预先考虑并满足（请,预期；预料；期望
1347,19,anxiety,0,n.焦虐，担心，不安，焦虑的原因，担忧的事，心事，渴望，热望,担心
1348,19,anxious,0,adj.(about，at)焦虑的，发悉的，(forto)澳望的，急切的,焦虐的；沁望的
1349,19,apart,0,adv.分离，分开;（在空间、时间方面)相隔，相距，单独地，个别地;成零碎;（抽开或排除)在一劳adj.分离的，意见不一致的,分离；分开；相隔；相曙；成零碎
1350,19,assassinate,0,vt.上暗杀，行刺中伤，破坏（名誉等),
1351,19,assault,0,n./v.攻击，缆击,攻击；袭击
1352,19,assemble,0,v.集合，召集;装配，组装,集合；装配；组装
1353,19,assembly,0,n.集合，集会，装配，安装,集会；装配；安装
1354,19,assert,0,v.主张，维护，肯定地说（出)，坚定地断言,主张；维护；坚定地断言
1355,19,component,0,adj.（整体中的)一部分的，组成的mn.组成部分，成分，部件,组成部分；成分；部件
1356,19,compose,0,v.组成;创作（音乐、文学作品)，为.…谱曲，使镇定，使平静,组成；创作
1357,19,composition,0,n.作品，作文，作词，作曲，结构，组成,作品；作文；结构
1358,19,comprehend,0,vt.理解，了解,理解
1359,19,comprehension,0,n.理解（力)，了解;（听力或阅读)理解测试,理解(力)；(听力或阅读)理解测试
1360,19,comprehensive,0,adj.广泛的，综合的，全部的，有理解力的,综合的；全部的
1361,19,condemn,0,\必谴责;宣告（某人)有罪，判弄,
1362,19,condense,0,"v（（使)压缩,（使)凝结，使简洁",(使)凝结
1363,19,condition,0,n.状况，状态:;（以)环境，情况,状况；状态;（凡)环境；情况
1364,19,conduct,0,n.行为，举止，品行v引导，带领，处理，管理，指挥(乐队);传导（电、热等),行为；举止；引导；传导
1365,19,conductor,0,n.领队，（乐队)指挥，售票员，列车员，导体，导线,指挥；售票员；列车员
1366,19,disable,0,vt.使残废,使残废
1367,19,disappear,0,vi.不见，消失,消失
1368,19,disappoint,0,v.使失望，使扫兴,使失望
1369,19,discipline,0,n.纪律，训练，自制力，训练方法，行为准则;（尤指大学里的)学科，专业，科目,纪律；自制力；学科
1370,19,disclose,0,vt.揭露，透露，使公开,揭露；透露
1371,19,discover,0,vt.发现,发现
1372,19,discovery,0,n.发现;被发现的事物,发现；被发现的事物
1373,19,hoist,0,"刀举起，升起,郧起",
1374,19,hold,0,v.拿着，抓住，使保持某种状态（或姿势等)；(to)使遵守，使受……的约束;抑制，控制，容纳，装得下，举行，进行，拥有，获得，掌握，担任;怀有，认为，想n.掌握，控制（力);支撑点，支撑物;和暂停，中断,拿着；使保持某种状态（或姿势等)；举行；认为
1375,19,holder,0,n.持有者，占有者;（台、架等)支持物,持有者；占有者
1376,19,household,0,n.户，家庭，全家人adj.家庭的,家庭；全家人；家庭的
1377,19,however,0,adv.无论如何，不管怎样，然而，不过conj.不管用什么方法,无论如何；然而；不管用什么方法
1378,19,huddle,0,v.暑缩，育集在一起mn.挤作一团的人，杂乱地堆在一起,聚集在一起；挤作一团的人
1379,19,narrative,0,adj.叙述性的n.叙述,人氢述性的
1380,19,narrow,0,adj.狭窗的，狭的，狭科的【解】a.勉强的,狭窗的；勉强的
1381,19,nasty,0,adj.齿龄的，脐脏的，下流的，低级的;使人难受的，讨厌的，烦人的;厉害的，严重的,及脏的；严重的
1382,19,nation,0,n.民族，国家,民族；国家
1383,19,national,0,adj.民族的，国家的，国立的,民族的；国家的
1384,19,nationality,0,n.国籍，民族,国籍
1385,19,native,0,adj.本地的，本国的，天生的。nm.本地人，本国人,本地的；本国的；天生的；本地人
1386,19,natural,0,adj.自然的，天然的，天生的，天赐的，固有的,自然的；天然的；天生的
1387,19,nature,0,n.自然界，大自然，性质，本性，天性,自然界；大自然；性质；天性
1388,19,overall,0,adj.全面的，综合的，总体的。adv.全部，总计，总体上，大致上，总的来说n.（套头)工作服，工装裤,全面的；总体的；总体上；总的来说
1389,19,overcome,0,vt.（overcame，overcome)克服，战胜,克服
1390,19,overlap,0,v.重登，部分重亚。nm.重亚，重释部分,重和登
1391,19,portion,0,n.（一)部分，(食物的)(一)份v把……分成若干份或部分)，分配,（一)部分
1392,19,possibility,0,n.可能，可能性，可能的事，希望，机会，契机,可能；可能性；可能的事；希望
1393,19,possible,0,adj.可能的，做得到的，潜在的，可能发生的，可能接受的，合适的，合理的n.合适的人（或物);可能出现的事物,可能的；合理的
1394,19,potential,0,n.潜在性，可能性，潜力，潜能adj.潜在的，可能的,可能性；潜力；潜能；潜在的；可能的
1395,19,pour,0,v.下倾盆大雨;倒，注，灌，倾渔，涌流,下倾盆大雨；倾汽
1396,20,console,0,vt.安慰，抚慰，慰间（某人)n.(机器、电子设备等的)控制台，仪表板,安奈；慰问；控制台
1397,20,consist,0,vi（of)组成，构成;(in)在于，存在于(with)一致，符合,组成；在于；存在于
1398,20,consistent,0,adj.（论点、看法、行为、标准)前后一致的，始终如一的，连续的，持续的;(Cwith)与……一致的，相符的，不矛盾的,始终如一的；连续的；持续的；与……一致的
1399,20,constant,0,adj.坚定的，永恒的，忠实的，经常的，不断的,永恒的；经常的；不断的
1400,20,constituent,0,adj.构成的，组成的n.成分，要素;选民，选举人,构成的；组成的；成分；选民
1401,20,constitute,0,v.组成，构成，建立，制定(法律史),组成；构成
